work_year,job_title,salary_currency,salary,work_setting,company_location,company_size
2023,Data Engineer,USD,135000,In-person,United States,M
2023,Data Engineer,USD,90000,In-person,United States,M
2023,Data Analyst,USD,223602,In-person,United States,M
2023,Data Analyst,USD,143520,In-person,United States,M
2023,Machine Learning Scientist,USD,180000,In-person,United States,M
2023,Machine Learning Scientist,USD,140000,In-person,United States,M
2023,Data Scientist,USD,180000,In-person,United States,M
2023,Data Scientist,USD,162000,In-person,United States,M
2023,Data Engineer,GBP,99000,Remote,United Kingdom,M
2023,Data Engineer,GBP,68000,Remote,United Kingdom,M
2023,Data Analyst,USD,120350,Remote,United States,M
2023,Data Analyst,USD,74400,Remote,United States,M
2023,Data Scientist,USD,185000,In-person,United States,M
2023,Data Scientist,USD,123000,In-person,United States,M
2023,Data Engineer,USD,140000,Remote,United States,M
2023,Data Engineer,USD,90000,Remote,United States,M
2023,Machine Learning Engineer,USD,214500,In-person,United States,M
2023,Machine Learning Engineer,USD,132600,In-person,United States,M
2023,Data Engineer,USD,154000,In-person,United States,M
2023,Data Engineer,USD,103000,In-person,United States,M
2023,Data Analyst,USD,90000,Remote,United States,M
2023,Data Analyst,USD,80000,Remote,United States,M
2023,Data Manager,USD,140000,In-person,United States,M
2023,Data Manager,USD,100000,In-person,United States,M
2023,Data Engineer,USD,170000,In-person,United States,M
2023,Data Engineer,USD,100000,In-person,United States,M
2023,Data Analyst,USD,115000,In-person,United States,M
2023,Data Analyst,USD,105000,In-person,United States,M
2023,Data Scientist,USD,296100,In-person,United States,M
2023,Data Scientist,USD,144500,In-person,United States,M
2023,Data Engineer,USD,220000,In-person,United States,M
2023,Data Engineer,USD,187000,In-person,United States,M
2023,Data Analyst,USD,118600,In-person,United States,M
2023,Data Analyst,USD,96800,In-person,United States,M
2023,Data Scientist,USD,100000,Remote,United States,M
2023,Machine Learning Engineer,EUR,45000,Remote,United Kingdom,M
2023,Data Analyst,USD,142000,In-person,United States,M
2023,Data Analyst,USD,128000,In-person,United States,M
2023,ETL Developer,USD,99500,In-person,United States,M
2023,ETL Developer,USD,53300,In-person,United States,M
2023,Data Engineer,USD,210000,In-person,United States,M
2023,Data Engineer,USD,165000,In-person,United States,M
2023,Research Scientist,USD,172000,In-person,United States,M
2023,Research Scientist,USD,125000,In-person,United States,M
2023,Data Engineer,USD,250000,In-person,United States,M
2023,Data Engineer,USD,190000,In-person,United States,M
2023,Research Engineer,USD,245000,In-person,United States,M
2023,Research Engineer,USD,245000,In-person,United States,M
2023,Data Architect,USD,234900,In-person,United States,M
2023,Data Architect,USD,68400,In-person,United States,M
2023,Data Scientist,USD,155000,In-person,United States,M
2023,Data Scientist,USD,139000,In-person,United States,M
2023,Data Analyst,USD,142000,In-person,United States,M
2023,Data Analyst,USD,128000,In-person,United States,M
2023,Research Engineer,USD,172000,In-person,United States,M
2023,Research Engineer,USD,125000,In-person,United States,M
2023,Data Engineer,USD,128000,In-person,United States,M
2023,Data Engineer,USD,81500,In-person,United States,M
2023,Data Engineer,USD,167500,In-person,United States,M
2023,Data Engineer,USD,106500,In-person,United States,M
2023,Data Engineer,USD,150000,Remote,United States,M
2023,Data Engineer,USD,100000,Remote,United States,M
2023,Data Analyst,USD,139600,In-person,United States,M
2023,Data Analyst,USD,85700,In-person,United States,M
2020,Azure Data Engineer,USD,100000,In-person,Mauritius,S
2023,Data Engineer,USD,143000,In-person,United States,M
2023,Data Engineer,USD,95000,In-person,United States,M
2023,Data Manager,USD,145000,In-person,United States,M
2023,Data Manager,USD,130000,In-person,United States,M
2023,Machine Learning Engineer,USD,330000,Remote,United States,M
2023,Machine Learning Engineer,USD,188000,Remote,United States,M
2023,Data Scientist,USD,238000,Remote,Canada,M
2023,Data Scientist,USD,156000,Remote,Canada,M
2023,Data Analyst,USD,145000,Remote,United States,M
2023,Data Analyst,USD,106000,Remote,United States,M
2023,Decision Scientist,GBP,140000,Remote,United Kingdom,M
2023,Decision Scientist,GBP,100000,Remote,United Kingdom,M
2023,Machine Learning Engineer,USD,297300,Remote,United States,M
2023,Machine Learning Engineer,USD,198200,Remote,United States,M
2023,Data Engineer,USD,269100,In-person,United States,M
2023,Data Engineer,USD,131300,In-person,United States,M
2023,Machine Learning Infrastructure Engineer,USD,220000,Remote,United States,M
2023,Machine Learning Infrastructure Engineer,USD,150000,Remote,United States,M
2023,Data Engineer,GBP,60000,In-person,United Kingdom,M
2023,Data Engineer,GBP,50000,In-person,United Kingdom,M
2023,Research Scientist,USD,252990,Remote,United States,M
2023,Research Scientist,USD,162170,Remote,United States,M
2023,Machine Learning Infrastructure Engineer,USD,260000,Remote,United States,M
2023,Machine Learning Infrastructure Engineer,USD,235000,Remote,United States,M
2023,Machine Learning Engineer,USD,204500,In-person,United States,M
2023,Machine Learning Engineer,USD,142200,In-person,United States,M
2023,Data Analytics Manager,USD,190000,In-person,United States,M
2023,Data Analytics Manager,USD,145000,In-person,United States,M
2023,Data Scientist,USD,212800,Remote,United States,M
2023,Data Scientist,USD,111600,Remote,United States,M
2023,Data Analyst,USD,175000,Remote,United States,M
2023,Data Analyst,USD,130000,Remote,United States,M
2023,Business Intelligence Analyst,USD,194521,In-person,United States,M
2023,Business Intelligence Analyst,USD,176838,In-person,United States,M
2023,Analytics Engineer,USD,200000,In-person,United States,M
2023,Analytics Engineer,USD,170000,In-person,United States,M
2023,Data Scientist,USD,191765,In-person,United States,M
2023,Data Scientist,USD,134236,In-person,United States,M
2023,Data Scientist,USD,238000,Remote,Canada,M
2023,Data Scientist,USD,156000,Remote,Canada,M
2023,Data Scientist,USD,198800,In-person,United States,M
2023,Data Scientist,USD,90700,In-person,United States,M
2023,BI Developer,USD,154800,In-person,United States,M
2023,BI Developer,USD,76300,In-person,United States,M
2023,Data Lead,USD,130000,Remote,United States,M
2023,Data Lead,USD,115000,Remote,United States,M
2023,Data Analyst,USD,110000,In-person,United States,M
2023,Data Analyst,USD,70000,In-person,United States,M
2023,Data Analyst,EUR,39000,Hybrid,Germany,M
2023,Machine Learning Engineer,USD,300000,In-person,United States,M
2023,Machine Learning Engineer,USD,200000,In-person,United States,M
2023,Data Architect,USD,155000,Remote,United States,M
2023,Data Architect,USD,135000,Remote,United States,M
2023,Data Manager,USD,115500,In-person,United States,M
2023,Data Manager,USD,73500,In-person,United States,M
2023,Data Scientist,USD,179000,In-person,United States,M
2023,Data Scientist,USD,109000,In-person,United States,M
2023,Data Scientist,USD,180000,In-person,United States,M
2023,Data Scientist,USD,140000,In-person,United States,M
2023,Machine Learning Infrastructure Engineer,USD,221000,In-person,United States,M
2023,Machine Learning Infrastructure Engineer,USD,180000,In-person,United States,M
2023,Applied Scientist,USD,222200,In-person,United States,L
2023,Applied Scientist,USD,136000,In-person,United States,L
2023,Machine Learning Engineer,USD,275000,In-person,United States,M
2023,Machine Learning Engineer,USD,170000,In-person,United States,M
2023,Data Scientist,USD,233300,In-person,United States,M
2023,Data Scientist,USD,155500,In-person,United States,M
2023,Applied Scientist,USD,222200,In-person,United States,L
2023,Applied Scientist,USD,136000,In-person,United States,L
2023,Data Architect,USD,193000,Remote,United States,M
2023,Data Architect,USD,110000,Remote,United States,M
2023,Research Engineer,USD,306000,In-person,United States,M
2023,Research Engineer,USD,180000,In-person,United States,M
2023,Applied Scientist,USD,212800,In-person,United States,L
2023,Applied Scientist,USD,115100,In-person,United States,L
2023,Machine Learning Engineer,USD,238000,In-person,United States,M
2023,Machine Learning Engineer,USD,176000,In-person,United States,M
2023,Data Analyst,USD,117500,Remote,United States,M
2023,Data Analyst,USD,86720,Remote,United States,M
2023,Data Analyst,USD,167000,In-person,United States,M
2023,Data Analyst,USD,150000,In-person,United States,M
2023,Data Analyst,USD,90000,Remote,United States,M
2023,Data Analyst,USD,70000,Remote,United States,M
2023,Data Scientist,USD,212800,Remote,United States,L
2023,Data Scientist,USD,111600,Remote,United States,L
2023,Data Architect,USD,306000,Remote,United States,M
2023,Data Architect,USD,204000,Remote,United States,M
2023,BI Developer,USD,135000,Remote,United States,M
2023,BI Developer,USD,110000,Remote,United States,M
2023,Data Scientist,USD,165000,In-person,United States,M
2023,Data Scientist,USD,116300,In-person,United States,M
2023,Machine Learning Engineer,USD,200000,Remote,United States,M
2023,Machine Learning Engineer,USD,175000,Remote,United States,M
2023,Business Intelligence Engineer,USD,185000,In-person,United States,L
2023,Business Intelligence Engineer,USD,79600,In-person,United States,L
2023,Machine Learning Scientist,USD,180514,Remote,United States,M
2023,Machine Learning Scientist,USD,108308,Remote,United States,M
2023,Machine Learning Engineer,USD,200000,Remote,United States,M
2023,Machine Learning Engineer,USD,150000,Remote,United States,M
2023,Machine Learning Engineer,USD,208450,In-person,United States,M
2023,Machine Learning Engineer,USD,151600,In-person,United States,M
2023,Data Scientist,USD,324000,In-person,United States,M
2023,Data Scientist,USD,159000,In-person,United States,M
2023,Data Scientist,USD,155000,Remote,United States,M
2023,Data Scientist,USD,135000,Remote,United States,M
2023,Data Engineer,USD,223250,In-person,United States,M
2023,Data Engineer,USD,156275,In-person,United States,M
2023,Data Engineer,USD,220000,In-person,United States,M
2023,Data Engineer,USD,160000,In-person,United States,M
2023,Data Scientist,USD,168000,Remote,United States,M
2023,Data Scientist,USD,130000,Remote,United States,M
2023,Analytics Engineer,USD,245000,Remote,United States,M
2023,Analytics Engineer,USD,185000,Remote,United States,M
2023,Data Scientist,USD,164000,Remote,United States,M
2023,Data Scientist,USD,130000,Remote,United States,M
2023,Data Analyst,USD,67500,In-person,United States,M
2023,Data Analyst,USD,46500,In-person,United States,M
2023,ML Engineer,USD,270000,Remote,United States,M
2023,ML Engineer,USD,232200,Remote,United States,M
2023,Data Engineer,EUR,40000,Remote,Poland,L
2023,Data Analyst,USD,105000,In-person,United States,M
2023,Data Analyst,USD,78000,In-person,United States,M
2023,Data Manager,USD,115500,In-person,United States,M
2023,Data Manager,USD,73500,In-person,United States,M
2023,Machine Learning Engineer,USD,370000,In-person,United States,M
2023,Machine Learning Engineer,USD,220000,In-person,United States,M
2023,Data Engineer,USD,155000,In-person,United States,M
2023,Data Engineer,USD,130000,In-person,United States,M
2023,Machine Learning Engineer,USD,178200,Remote,United States,M
2023,Machine Learning Engineer,USD,115000,Remote,United States,M
2023,Data Analyst,USD,250000,In-person,United States,M
2023,Data Analyst,USD,125000,In-person,United States,M
2023,Data Scientist,USD,204000,In-person,United States,M
2023,Data Scientist,USD,150000,In-person,United States,M
2023,Data Analyst,USD,110000,Remote,United States,M
2023,Data Analyst,USD,95000,Remote,United States,M
2023,Data Engineer,USD,143000,In-person,United States,M
2023,Data Engineer,USD,95000,In-person,United States,M
2023,Data Engineer,USD,250000,In-person,United States,M
2023,Data Engineer,USD,125000,In-person,United States,M
2023,Machine Learning Engineer,USD,280000,In-person,United States,M
2023,Machine Learning Engineer,USD,240000,In-person,United States,M
2023,Data Manager,USD,110400,In-person,United States,M
2023,Data Manager,USD,68000,In-person,United States,M
2023,Applied Scientist,USD,216000,Remote,United States,M
2023,Applied Scientist,USD,184000,Remote,United States,M
2023,Machine Learning Engineer,USD,192000,Remote,United States,M
2023,Machine Learning Engineer,USD,164000,Remote,United States,M
2023,Data Scientist,USD,220000,In-person,United States,M
2023,Data Scientist,USD,160000,In-person,United States,M
2023,Data Scientist,USD,225000,In-person,United States,M
2023,Data Scientist,USD,156400,In-person,United States,M
2023,Data Scientist,USD,297300,Remote,United States,M
2023,Data Scientist,USD,198200,Remote,United States,M
2023,Applied Scientist,USD,192000,Remote,United States,M
2023,Applied Scientist,USD,164000,Remote,United States,M
2023,Data Analyst,USD,168000,In-person,Canada,M
2023,Data Analyst,USD,112000,In-person,Canada,M
2023,Machine Learning Engineer,USD,204500,In-person,United States,M
2023,Machine Learning Engineer,USD,142200,In-person,United States,M
2023,Data Scientist,USD,253430,In-person,United States,M
2023,Data Scientist,USD,212780,In-person,United States,M
2023,Research Engineer,USD,190000,In-person,United States,M
2023,Research Engineer,USD,152000,In-person,United States,M
2023,Machine Learning Engineer,USD,265800,Remote,United States,M
2023,Machine Learning Engineer,USD,165500,Remote,United States,M
2023,Data Engineer,USD,193000,Remote,United States,M
2023,Data Engineer,USD,134000,Remote,United States,M
2023,AI Engineer,USD,180000,Remote,United States,M
2023,AI Engineer,USD,150000,Remote,United States,M
2023,Data Developer,USD,120681,Remote,United States,M
2023,Data Developer,USD,72409,Remote,United States,M
2023,Machine Learning Engineer,USD,180000,Remote,United States,M
2023,Machine Learning Engineer,USD,139750,Remote,United States,M
2023,Applied Scientist,USD,222200,In-person,United States,L
2023,Applied Scientist,USD,136000,In-person,United States,L
