work_year,job_title,job_category,salary_in_usd,work_setting
2023,Analytics Engineer,Leadership and Management,144000,Remote
2023,Analytics Engineer,Leadership and Management,80000,Remote
2023,Data Architect,Data Architecture and Modeling,205000,Remote
2023,Data Architect,Data Architecture and Modeling,150000,Remote
2023,Data Analyst,Data Analysis,189400,In-person
2023,Data Analyst,Data Analysis,131685,In-person
2023,Head of Data,Leadership and Management,204500,In-person
2023,Head of Data,Leadership and Management,142200,In-person
2023,Data Scientist,Data Science and Research,150000,Remote
2023,Data Scientist,Data Science and Research,130000,Remote
2023,Data Engineer,Data Engineering,120000,In-person
2023,Data Engineer,Data Engineering,120000,In-person
2023,Data Analyst,Data Analysis,172000,Remote
2023,Data Analyst,Data Analysis,110000,Remote
2023,Applied Scientist,Data Science and Research,260000,In-person
2023,Applied Scientist,Data Science and Research,136000,In-person
2023,Data Analyst,Data Analysis,110000,Remote
2023,Data Analyst,Data Analysis,90000,Remote
2023,BI Data Analyst,Data Analysis,60000,Remote
2023,Data Scientist,Data Science and Research,77791,Hybrid
2022,Data Scientist,Data Science and Research,55410,Remote
2023,Product Data Analyst,Data Analysis,57000,Remote
2023,Autonomous Vehicle Technician,Machine Learning and AI,120000,Hybrid
2023,Data Modeler,Data Architecture and Modeling,168400,In-person
2023,Data Modeler,Data Architecture and Modeling,90700,In-person
2023,Data Analyst,Data Analysis,150000,Remote
2023,Data Analyst,Data Analysis,95000,Remote
2023,Data Engineer,Data Engineering,161000,In-person
2023,Data Engineer,Data Engineering,85000,In-person
2023,Research Engineer,Data Science and Research,240000,Remote
2023,Research Engineer,Data Science and Research,157250,Remote
2023,Applied Scientist,Data Science and Research,260000,In-person
2023,Applied Scientist,Data Science and Research,136000,In-person
2023,Data Scientist,Data Science and Research,277500,In-person
2023,Data Scientist,Data Science and Research,206000,In-person
2023,Machine Learning Engineer,Machine Learning and AI,165000,In-person
2023,Machine Learning Engineer,Machine Learning and AI,150000,In-person
2023,Applied Scientist,Data Science and Research,222200,In-person
2023,Applied Scientist,Data Science and Research,136000,In-person
2023,Data Scientist,Data Science and Research,236500,In-person
2023,Data Scientist,Data Science and Research,176000,In-person
2023,Data Analyst,Data Analysis,155000,In-person
2023,Data Analyst,Data Analysis,120000,In-person
2023,Data Scientist,Data Science and Research,172800,Remote
2023,Data Scientist,Data Science and Research,110000,Remote
2023,Applied Scientist,Data Science and Research,260000,In-person
2023,Applied Scientist,Data Science and Research,136000,In-person
2023,Data Engineer,Data Engineering,171250,In-person
2023,Data Engineer,Data Engineering,113750,In-person
2020,Sales Data Analyst,Data Analysis,60000,In-person
2023,Cloud Data Engineer,Data Engineering,100000,Hybrid
2023,Finance Data Analyst,Data Analysis,323905,Remote
2023,Data Engineer,Data Engineering,146000,In-person
2023,Data Engineer,Data Engineering,75000,In-person
2023,Data Engineer,Data Engineering,146000,In-person
2023,Data Engineer,Data Engineering,75000,In-person
2023,Research Scientist,Data Science and Research,150000,In-person
2023,Research Scientist,Data Science and Research,100000,In-person
2023,Data Analyst,Data Analysis,62000,In-person
2023,Data Analyst,Data Analysis,55000,In-person
2023,Data Analytics Manager,Leadership and Management,155000,In-person
2023,Data Analytics Manager,Leadership and Management,140000,In-person
2023,Applied Scientist,Data Science and Research,36000,Hybrid
2023,Machine Learning Engineer,Machine Learning and AI,247500,In-person
2023,Machine Learning Engineer,Machine Learning and AI,172200,In-person
2023,Data Specialist,Data Management and Strategy,110000,In-person
2023,Data Specialist,Data Management and Strategy,70000,In-person
2023,Machine Learning Engineer,Machine Learning and AI,230000,In-person
2023,Machine Learning Engineer,Machine Learning and AI,140100,In-person
2023,Machine Learning Engineer,Machine Learning and AI,297300,Remote
2023,Machine Learning Engineer,Machine Learning and AI,198200,Remote
2023,Data Engineer,Data Engineering,204000,Remote
2023,Data Engineer,Data Engineering,161500,Remote
2023,Data Operations Analyst,Data Quality and Operations,144000,In-person
2023,Data Operations Analyst,Data Quality and Operations,77000,In-person
2023,Data Specialist,Data Management and Strategy,87500,Remote
2023,Data Specialist,Data Management and Strategy,62500,Remote
2023,Data Analyst,Data Analysis,160000,Remote
2023,Data Analyst,Data Analysis,135000,Remote
2023,Machine Learning Engineer,Machine Learning and AI,216000,Remote
2023,Machine Learning Engineer,Machine Learning and AI,184000,Remote
2023,Data Modeler,Data Architecture and Modeling,110736,In-person
2023,Data Modeler,Data Architecture and Modeling,55368,In-person
2023,Research Engineer,Data Science and Research,253000,Remote
2023,Research Engineer,Data Science and Research,156400,Remote
2023,Data Engineer,Data Engineering,265000,Remote
2023,Data Engineer,Data Engineering,200000,Remote
2023,Data Engineer,Data Engineering,217000,Remote
2023,Data Engineer,Data Engineering,185000,Remote
2023,Data Scientist,Data Science and Research,177300,In-person
2023,Data Scientist,Data Science and Research,136300,In-person
2023,Data Analyst,Data Analysis,83000,Remote
2023,Data Analyst,Data Analysis,72000,Remote
2023,Data Analyst,Data Analysis,208450,Remote
2023,Data Analyst,Data Analysis,170550,Remote
2023,Data Engineer,Data Engineering,72000,Remote
2023,Data Engineer,Data Engineering,60000,Remote
2023,Machine Learning Engineer,Machine Learning and AI,200000,In-person
2023,Machine Learning Engineer,Machine Learning and AI,130000,In-person
2023,Data Scientist,Data Science and Research,190000,In-person
2023,Data Scientist,Data Science and Research,165000,In-person
2023,Research Engineer,Data Science and Research,165000,In-person
2023,Research Engineer,Data Science and Research,145000,In-person
2023,Applied Scientist,Data Science and Research,222200,In-person
2023,Applied Scientist,Data Science and Research,136000,In-person
2023,Director of Data Science,Data Science and Research,336400,In-person
2023,Director of Data Science,Data Science and Research,201900,In-person
2023,Data Scientist,Data Science and Research,189750,In-person
2023,Data Scientist,Data Science and Research,131100,In-person
2023,Data Science Manager,Data Science and Research,270000,Remote
2023,Data Science Manager,Data Science and Research,95000,Remote
2023,Data Engineer,Data Engineering,170000,In-person
2023,Data Engineer,Data Engineering,120000,In-person
2023,Data Engineer,Data Engineering,117300,In-person
2023,Data Engineer,Data Engineering,69000,In-person
2023,Data Engineer,Data Engineering,182000,Remote
2023,Data Engineer,Data Engineering,144000,Remote
2023,Data Science Lead,Data Science and Research,244000,In-person
2023,Data Science Lead,Data Science and Research,200000,In-person
2023,Data Analyst,Data Analysis,120000,Remote
2023,Data Analyst,Data Analysis,100000,Remote
2023,Data Engineer,Data Engineering,260000,In-person
2023,Data Engineer,Data Engineering,175000,In-person
2023,Data Engineer,Data Engineering,190000,In-person
2023,Data Engineer,Data Engineering,150000,In-person
2023,Data Scientist,Data Science and Research,210000,Remote
2023,Data Scientist,Data Science and Research,160000,Remote
2023,Data Scientist,Data Science and Research,210000,Remote
2023,Data Scientist,Data Science and Research,160000,Remote
2023,Data Scientist,Data Science and Research,210000,Remote
2023,Data Scientist,Data Science and Research,160000,Remote
2023,Data Scientist,Data Science and Research,210000,Remote
2023,Data Scientist,Data Science and Research,160000,Remote
2023,Data Scientist,Data Science and Research,210000,Remote
2023,Data Scientist,Data Science and Research,160000,Remote
2023,Machine Learning Engineer,Machine Learning and AI,250000,In-person
2023,Machine Learning Engineer,Machine Learning and AI,100000,In-person
2023,Machine Learning Engineer,Machine Learning and AI,225000,Remote
2023,Machine Learning Engineer,Machine Learning and AI,175000,Remote
2023,Data Scientist,Data Science and Research,210000,Remote
2023,Data Scientist,Data Science and Research,160000,Remote
2023,Data Scientist,Data Science and Research,210000,Remote
2023,Data Scientist,Data Science and Research,160000,Remote
2023,Data Scientist,Data Science and Research,210000,Remote
2023,Data Scientist,Data Science and Research,160000,Remote
2023,Data Scientist,Data Science and Research,236500,In-person
2023,Data Scientist,Data Science and Research,176000,In-person
2023,Data Scientist,Data Science and Research,105000,In-person
2023,Data Scientist,Data Science and Research,102500,In-person
2023,Research Engineer,Data Science and Research,370000,In-person
2023,Research Engineer,Data Science and Research,200000,In-person
2023,Data Engineer,Data Engineering,260000,In-person
2023,Data Engineer,Data Engineering,225000,In-person
2023,Research Scientist,Data Science and Research,370000,In-person
2023,Research Scientist,Data Science and Research,200000,In-person
2023,Data Engineer,Data Engineering,186600,Remote
2023,Data Engineer,Data Engineering,116500,Remote
2023,Data Engineer,Data Engineering,80000,Remote
2023,Data Engineer,Data Engineering,60000,Remote
2023,Data Science Manager,Data Science and Research,299500,In-person
2023,Data Science Manager,Data Science and Research,245100,In-person
2023,Machine Learning Scientist,Machine Learning and AI,222000,Remote
2023,Machine Learning Scientist,Machine Learning and AI,138000,Remote
2023,Data Analyst,Data Analysis,207300,Remote
2023,Data Analyst,Data Analysis,149200,Remote
2023,Machine Learning Scientist,Machine Learning and AI,292000,Remote
2023,Machine Learning Scientist,Machine Learning and AI,164500,Remote
2023,Machine Learning Scientist,Machine Learning and AI,292200,Remote
2023,Machine Learning Scientist,Machine Learning and AI,164500,Remote
2023,Data Engineer,Data Engineering,163800,In-person
2023,Data Engineer,Data Engineering,126000,In-person
2023,Data Scientist,Data Science and Research,160000,In-person
2023,Data Scientist,Data Science and Research,120000,In-person
2023,Data Analyst,Data Analysis,140000,In-person
2023,Data Analyst,Data Analysis,120000,In-person
2023,AI Scientist,Machine Learning and AI,120000,Remote
2023,Computer Vision Engineer,Machine Learning and AI,280000,In-person
2023,Computer Vision Engineer,Machine Learning and AI,210000,In-person
2023,Data Scientist,Data Science and Research,170000,Remote
2023,Data Scientist,Data Science and Research,150000,Remote
2023,Machine Learning Engineer,Machine Learning and AI,200000,Remote
2023,Machine Learning Engineer,Machine Learning and AI,170000,Remote
2023,Director of Data Science,Data Science and Research,225000,Remote
2023,Director of Data Science,Data Science and Research,175000,Remote
2023,Data Science Consultant,Data Science and Research,189750,In-person
2023,Data Science Consultant,Data Science and Research,131100,In-person
2023,Data Analyst,Data Analysis,123400,Remote
2023,Data Analyst,Data Analysis,82200,Remote
2023,Data Engineer,Data Engineering,49216,Remote
2023,Data Engineer,Data Engineering,43064,Remote
2023,Applied Machine Learning Engineer,Machine Learning and AI,225000,Remote
2023,Analytics Engineer,Leadership and Management,50000,Remote
2023,Data Engineer,Data Engineering,161800,In-person
2023,Data Engineer,Data Engineering,121400,In-person
2023,Research Scientist,Data Science and Research,285000,In-person
2023,Research Scientist,Data Science and Research,193900,In-person
2023,Analytics Engineer,Leadership and Management,240000,In-person
2023,Analytics Engineer,Leadership and Management,196000,In-person
2023,Data Scientist,Data Science and Research,214000,In-person
2023,Data Scientist,Data Science and Research,164000,In-person
2023,Decision Scientist,Data Science and Research,170000,Remote
2023,Decision Scientist,Data Science and Research,155000,Remote
2023,Data Analyst,Data Analysis,125000,In-person
2023,Data Analyst,Data Analysis,98000,In-person
2023,Machine Learning Engineer,Machine Learning and AI,199000,Remote
2023,Machine Learning Engineer,Machine Learning and AI,145000,Remote
2023,Machine Learning Engineer,Machine Learning and AI,260000,Remote
2023,Machine Learning Engineer,Machine Learning and AI,200000,Remote
2022,Research Engineer,Data Science and Research,105066,Hybrid
2023,Data Engineer,Data Engineering,110736,In-person
2023,Data Engineer,Data Engineering,86128,In-person
2023,Decision Scientist,Data Science and Research,185900,In-person
2023,Decision Scientist,Data Science and Research,129300,In-person
2023,Data Engineer,Data Engineering,200000,In-person
2023,Data Engineer,Data Engineering,145000,In-person
2023,Data Engineer,Data Engineering,175000,In-person
2023,Data Engineer,Data Engineering,120000,In-person
2023,Data Engineer,Data Engineering,145000,In-person
